Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[3],Please read these FXStreet Premium and FXStreet Terms carefully and ensure you understand them.,"Por favor, lea estos Términos de FXStreet Premium y FXStreet detenidamente y asegúrese de comprenderlos.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.intro,The Unlimited access is subject to the following scope:,El acceso ilimitado está sujeto al siguiente alcance:,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[0],The Promotional Period may end at any time subject to FXStreet's sole discretion.,El Período Promocional puede finalizar en cualquier momento sujeto a la entera discreción de FXStreet.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[1],Unlimited access shall be made to the holder of the FXStreet Account for the duration of that user's lifetime. Such right shall immediately terminate upon the user being declared deceased. Such right shall not be transferable.,El acceso ilimitado se otorgará al titular de la cuenta FXStreet durante la vida de ese usuario. Dicho derecho terminará inmediatamente después de que el usuario sea declarado fallecido. Dicho derecho no será transferible.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[2],Unlimited access shall be made available so long as the FXStreet Premium Service is available.,El acceso ilimitado estará disponible siempre que el Servicio FXStreet Premium esté disponible.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[3],The FXStreet Premium Service and its features may change anytime.,El Servicio FXStreet Premium y sus características pueden cambiar en cualquier momento.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[4],Unlimited access shall not continue where technological changes make the FXStreet Premium Service obsolete.,El acceso ilimitado no continuará cuando los cambios tecnológicos hagan que el Servicio FXStreet Premium se vuelva obsoleto.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[5],"Unlimited access shall not continue where FXStreet ceases to operate, suspends the FXStreet Premium Service, is declared bankrupt, or otherwise ceases to operate.","El acceso ilimitado no continuará cuando FXStreet deje de operar, suspenda el Servicio FXStreet Premium, se declare en quiebra o deje de operar de otro modo.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[6],"The products and features made available through the Unlimited access can be found <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/premium"">here</a>","Los productos y características disponibles a través del acceso ilimitado se pueden encontrar <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/premium"">aquí</a>",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.title,<strong>UNLIMITED ACCESS SCOPE</strong>,<strong>ALCANCE DEL ACCESO ILIMITADO</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.intro,The Unlimited access may be terminated in the following circumstances:,El acceso ilimitado puede cancelarse en las siguientes circunstancias:,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.items[0],Where you are declared deceased;,Cuando sea declarado fallecido;,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.items[1],Where you are in breach of these or any other FXStreet Premium Terms;,Cuando incumpla estos o cualquier otro Término de FXStreet Premium;,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.items[2],When FXStreet decides to discontinue the service due to one of the reasons described in the Unlimited Access Scope section above.,Cuando FXStreet decida discontinuar el servicio debido a una de las razones descritas en la sección Alcance del Acceso Ilimitado anterior.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.title,<strong>TERMINATION</strong>,<strong>TERMINACIÓN</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.title,FXStreet Premium Unlimited access Membership,Membresía de acceso ilimitado FXStreet Premium,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[0],<strong>Your Rights.</strong>&nbsp;You own the information you submit through our Services. You must have the right to the phone number you use to sign up for your FXStreet Premium account.,<strong>Sus derechos.</strong>&nbsp;Usted es propietario de la información que envía a través de nuestros Servicios. Debe tener derecho al número de teléfono que utiliza para registrarse en su cuenta FXStreet Premium.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[1],"<strong>FXStreet Premium's Rights.</strong>&nbsp;We own all copyrights, trademarks, domains, logos, trade dress, trade secrets, patents, and other intellectual property rights associated with our Services. You may not use our copyrights, trademarks, domains, logos, trade dress, patents, and other intellectual property rights unless you have our written permission.","<strong>Derechos de FXStreet Premium.</strong>&nbsp;Somos propietarios de todos los derechos de autor, marcas comerciales, dominios, logotipos, imagen de marca, secretos comerciales, patentes y otros derechos de propiedad intelectual asociados con nuestros Servicios. No puede utilizar nuestros derechos de autor, marcas comerciales, dominios, logotipos, imagen de marca, patentes y otros derechos de propiedad intelectual a menos que tenga nuestro permiso por escrito.",,Pendiente,
